id,time,key
于*,2020/5/24 下午1:31:33,注意系数 重要参数 差异系数 分析教学效果 定量测度 教学情况分析 教学效果改善 曲线曲线 作出定量 参数计算 曲线一致 系数用于 系数注意 得分模式 系数学生 引入注意 计算方法 用于表 学生得分 表示曲线 表分析 一致程度 方法学生 学生注意 程度重要 改善提供 模式情况 分析重要 情况作出 用于表示 模式问题 问题模式 问题注意 提供重要 重要信息
陈*琪,2020/5/24 下午1:35:09,系数意义 得分模式 差异量 曲线曲线 表中 取值讨论 曲线不一致性 注意系数 计算方法 应引起 差异系数 不一致性实际 不一致性进行 取值以下 取值应 取值应该 定量测度 引起特别注意 曲线夹 用作练习 等值性 系数小些 讨论取值 讨论相对来说 课堂习作 较好等值 做出定量 总面积差异 理论定义 量曲线 说明测验 用作学习 训练课堂 面积总面积 夹面积 练习训练 一致表 引入注意 方法差异 学生得分
于*,2020/5/24 下午1:40:36,顺序系数 表转化 顺序程度 问题间 系数表 系数问题 问题顺序 问题进行 程度标度 以图表示 可用顺序 用纸填上 由上而下顺序 矩阵构成 系数下式 转化矩阵 通常以图 高由上而下 定义顺序 转化顺序 程度排序 图用纸 表顺序 间顺序 答率 关联结构 构成表 正答 系数表示 理解程度 率低 问题关联 连接问题 图构成 构成图 进行连接 分析分析 称为图 元素问题 法学生
陈*琪,2020/5/24 下午2:10:53,中的图 仪仪反 味中的 石仕 平排序 仕问 止合 官网石 反止 厅龙 间关联 答率 关联结构 理解差异 龙取 图衣 合平 难度排 越难度 正答 排厅 未能反映 方向构成 率低 问越 反映学生 低高 高方向 问题理解 问题间 问题正 学生问题 图问题 图表示 表示问题
景*,2020/5/24 下午3:12:25,系数意义 得分模式 曲线不一致性 表中 曲线曲线 不一致性实际 不一致性进行 定量测度 差异系数 做出定量 注意系数 一致表 引入注意 差异量 计算方法 学生得分 直接差异 实际表 中曲线 完全一致 问题得分 意义完全 进行标准化 意义学生 情况做出 模式情况 模式问题 量表示
景*,2020/5/24 下午3:14:04,问题间 顺序系数 构成关联矩阵 程度排序 间关联 关联结构 间顺序 答率 顺序关系 正答 理解程度 方向构成 率低 形成构成 通常图 分析法 分析结构 结构分析 构成图 判断问题 分析学生 低高 高方向 问题理解 结构进行 进行分析 问题正 学生问题 图问题 图表示 分析中 表示问题
刘*凡,2020/5/24 下午5:13:56,曲线曲线 注意系数 曲线不一致性 表中 差异系数 系数取值 程度指标 左右用作 差异量 应引起 不一致性实际 不一致性进行 定量描述 异质程度 引起特别注意 曲线夹 模式异质 用作练习 等值性 系数个体 课堂习作 较好等值 曲线一致 分析定量 系数整体 量曲线 说明测验 用作学习 线曲线 训练课堂 系数完全 面积总面积 夹面积 曲线 练习训练 一致表 说明较好 个体分析 直接差异 表示曲线
刘*凡,2020/5/24 下午5:41:33,问题问题 间顺序 问题间 不能给出 使用分表 分表法 得到矩阵 竖直分布 给出问题 设定阈值 间相互关系 顺序系数 公式计算 高竖直 答率 使用公式 关联结构 左侧正 正答 之间顺序 顺序性 顺序关系 图左侧 反应模式 项目关联 率低 模式形式 法确定 分析法 结构分析 项目反应 计算出 最终形成 项目间 低高 认定问题 形成图 分析项目 表中 确定问题
何*,2020/5/24 下午7:14:54,曲线曲线 曲线一致 得分模式 表中 不一致性进行 定量测度 曲线不一致性 曲线夹 差异系数 做出定量 注意系数 量曲线 面积总面积 夹面积 系数学生 一致表 引入注意 差异量 学生得分 表示曲线 实际表 一致程度 中曲线 系数表示 完全一致 程度指标 一致实际 问题得分 进行标准化 情况做出 模式情况
何*,2020/5/24 下午7:56:33,分析基本原理 基本原理学生 绘制曲线 难易程度 题目难易 问题矩阵 学生回答 问题等级 回答问题 确定问题
宋*婷,2020/5/24 下午9:33:49,差异系数 系数分析 得分模式 曲线曲线 注意系数 正答 反应模式 答率 变量协方差 基准变量 上述情况作出 习作取值 分析取值 协方差完全 取值以下 取值应 取值应该 定量测度 引起特别注意 模式上述情况 比值差异 用作练习 程度量度 等值性 计算公式注意 课堂习作 较好等值 量度标准化 曲线包含 曲线一致 描述曲线 衡量差异 作出定量 模式基准 表总面积 引入差异 说明测验 用作学习 训练课堂 系数实际
宋*婷,2020/5/24 下午9:40:43,关联结构 以图表示 通常以图 程度排序 完善扩展 间关联 相互独立 题目之间 表完善 出题目 理解程度 是否相互 问题关联 分析法 分析结构 结构分析 称为图 计算出 之间是否 分析学生 问题理解 问题间 结构进行 进行分析 学生问题 分析中 表示问题
刘*林,2020/6/14 下午5:44:52,学生问题 曲线曲线 答率 系数表示 差异系数 应引起 系数超过 表中 曲线不一 注意系数 一正答 习作课外练习 应由教师 引起特别注意 曲线包围 率一正 课程习作 公式计算 表总面积 不一表 测量表 量曲线 较好质 用作学习 系数左右 不一程度 计算差异 练习训练 包围面积 差异量 系数正 完全不一 系数不同 率差异 实际测量 不一性 训练课程 目的测试 判断解释 正答
刘*林,2020/6/14 下午6:06:38,关联结构 问题间 一中结构 不能给出 以图表示 分析一中 给出问题 通常以图 间相互关系 问题特异性 程度排序 完善扩展 说明题目 间关联 之间顺序 题目之间 顺序关系 表完善 理解程度 表指出 实际应用 问题关联 图表 分析法 结构分析 使用限制 分析学生 问题理解 结构进行 进行分析 应用中 指出问题 学生问题 分析中 表示问题
汪*池,2020/6/23 下午5:29:55,变量模式 注意系数 系数表 问题难度 学生问题 差异系数 关联结构 线线 之间面积 以图表示 公式描述 分析教学效果 分表计算 均匀吻合 完全变量 教学情况分析 教学效果改善 曲线曲线 步骤绘制 矩阵绘制 系数变量 线离差 绘制分表 表矩阵 通常以图 难度相关性 顺序系数 参数计算 程度排序 弥补表 吻合程度 计算顺序 系数用于 描述差异 反映曲线 系数注意 之间均匀 曲线之间 系数线 得分模式
向*,2020/6/1 下午12:57:07,组数据 计算方法 越接近 相关强度 规范化计算 之和除以 之间线性相关 乘积之和 乘积最小 位于倾角 倾角无关 倾角直线 分子除以 分母分子 分母方差 图示法 图示看出 坐标轴倾角 式子可知 式子进行 接近负相关 数学式子 数据协方差 数据象限 方差相关系数 方差计算 方法归一化 最小值 湘桂坐标轴 相关性强弱 相关系数公式 程度变量 线性相关程度 表达式为 计算表达式 象限分布 象限象限 达式为图片 除以乘积 集中象限
向*,2020/6/1 下午12:57:42,数学能力 相关性产生 年龄升高 变高 相关因果 学生身高 判为相关 数据判为 例子举例 变强根本原因 因果关系 因果本质 小学生异质性 异质数据 时就会最终 智力越发 混合时就会 相关表观 表观相似 最终相关性 能力变强 越发成熟 忽略小学生 身高越高 因果没有 小学生数学 包含年级 收集小学生 相混合 会变强 年级变 会相关性 身高变 同样例子 随之而来能力 图可知 混淆相关 本质之间 越高学生 升高学生
施*,2020/6/1 下午3:24:51,总体样本数据 相关强度 总体样本 强度具有 最大数值 计算方法 分别为标准差 分子分母 分母除以 判定相关性 协方差情况下 图形趋势 图示法 平面直角坐标 新的计算公式 方差协方差 方差计算 最大值往往 样本平均值 样本数据关系 样本数据完全 样本数据完全一致 样本数据方差 样本数据相关 样本数据称之为 直角坐标系 相关性强弱 相关性总体 相关系数坐标 相关系数相关 称之为弱 称之为正相关 称之为负相关 结合相关系数 表示相关系数 象限象限 负相关之间 集中象限 公式计算 计算公式
施*,2020/6/1 下午3:25:55,异质数据 数据误判 具有相关 不相关的数据 具有方向性 可能会不相关的 数据弄混 方向性现象 是从不同 现象表观 相似性描述 相关系数体现 表观相似性 避免异质 处理异质 因果关系不可 可能异质 描述事物 指向果 误判具有 因果关系具有 没有方向性 关系因果关系 误判相关 事物现象 相关因果关系 立场出发 错误结论 混淆相关 现象本质 数据混 收集方法 数据收集 混一起 出发认识 本质关系 收集数据 不同立场 相关相反 产生错误
王*向,2020/6/2 上午9:53:44,计算方法 图示法 方差计算 规范化计算 数值表示 表示方法
王*向,2020/6/2 上午9:56:55,异质数据 认为因果关系 数据混合 影响计算 错误相关 相关关系 关系认为
邓*,2020/6/2 下午2:02:58,变量线性相关 说变量 关系不对 存在离群 导致相关系数 导致线性相关 相关系数变得 相关系数衡量 相关系数解释 确认变量 离群导致 算出相关系数 线性相关不对 线性相关程度 线性相关系数 衡量变量 见下图 变量相关 系数很大 下结论说 变得很大 程度指标 先确认 复杂关系 很大存在 更复杂 必须先 解释相关 相关程度 相关更 会导致 相关会
裴*旭,2020/6/3 上午10:22:38,原来线性相关 线性相关计算 变量之间 计算方法 之间计算
夏*,2020/6/3 下午9:27:23,判断变量 是不是线性关系 线性关系关系 变量之间 感觉直观 之间是不是 图感觉 表示判断 觉得图 图表示
邓*,2020/6/2 下午2:23:36,相关强度 计算方法 越强 之和表示 乘积之和 图示法 平均值分别为 强度乘积 方差计算 正相关越 相关系数表示 相关系数计算 称之为弱 称之为正相关 称之为负相关 负值越大 负相关越 顺序完全一致 强度等于 强度接近 相同相反 强度之间 方法数值 规范化计算 数值法 方法规范化 顺序完全 完全相反 称之为相关 量分别为 顺序部分 变量 弱相关 部分相同 表示方法
李*秀,2020/6/2 下午10:30:08,计算方法 图示法 方差计算 相关系数相关 表示相关系数 规范化计算 数值法 微信图片 方法微信 相关强度 图片表示 表示方法
李*秀,2020/6/2 下午10:38:44,问题变量 例变量 变量标准差 变量线性 变量线性相关 导致线性相关 画图得到 相关性弱 相关系数意义 算出相关系数 线性相关系数 绝对值相关性 说明变量 线性关系 相关性强 相关因果 知道变量 变量关系 因果问题 变量相关 代表因果关系 系数很大 应该牢记 牢记相关 很大例 得到准确 关系情况下 不能说明 发现很大 会导致 问题相关 相关会 不能说 说相关
周*茜,2020/6/5 上午12:42:14,散点图是否是 是否是线性相关 结合散点图 总结到位 确实需要 需要注意 特别问题
